business_id,is_open,successful,stars,review_count,pop_sqmi,nn_count,nn_percent_rest,nn_all_percent_open,nn_max_cat_sim,nn_min_cat_sim,nn_avg_stars,nn_max_stars,nn_min_stars,nn_avg_review_count,nn_max_review_count,nn_min_review_count,nn_rest_avg_stars,nn_rest_max_stars,nn_rest_min_stars,nn_rest_avg_review_count,nn_rest_max_review_count,nn_rest_min_review_count,nn_weighted_avg_stars,nn_weighted_avg_review_count,nn_weighted_sum_stars,nn_weighted_sum_review_count,nn_rest_percent_open,nn_mean_cat_sim,cn_opyear_emp,cn_opyear_qp1,cn_opyear_ap,cn_opyear_est,cn_opyear_zip_est,cn_opyear_diff_emp,cn_opyear_diff_qp1,cn_opyear_diff_ap,cn_opyear_diff_est,cn_opyear_diff_zip_est
9f68hfHK6gNyHWmt9guiJw,1,True,4.0,45,3377.78,50,26,84,5,0,3.64,5.0,1.5,18.06,116,3,3.4615384615384617,4.5,2.0,27.23076923076923,77,4,3.6428571428571432,34.5,-1,-1,76,1.0769230769230769,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
1MrSwj8i2VEBHdp3IsWCpQ,0,False,4.5,113,3377.78,239,25,78,4,0,3.6485355648535567,5.0,1.0,46.20920502092049,843,3,3.663934426229509,5.0,1.5,104.50819672131149,843,3,3.7068965517241383,90.27586206896551,-1,-1,59,0.4754098360655738,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
MIeVxFe29Jl33reMYewacw,1,False,1.5,13,3377.78,170,22,81,2,0,3.626470588235294,5.0,1.0,46.417647058823526,765,3,3.5769230769230766,5.0,1.0,100.74358974358972,765,3,2.833333333333333,38.833333333333336,-1,-1,66,0.3076923076923077,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
9wNrqTeoEepFSbFu4QLuUQ,1,True,3.5,61,3377.78,130,19,80,3,0,3.8461538461538463,5.0,1.0,36.53846153846154,369,3,3.3,5.0,1.0,89.8,369,3,3.1666666666666665,84.53333333333333,-1,-1,80,0.6,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
TjZo2v8i7d4omCovsFA2pg,1,False,1.5,33,3377.78,270,14,81,1,0,4.001851851851852,5.0,1.0,37.040740740740745,1045,3,3.7,5.0,1.5,126.075,1045,3,2.6666666666666665,54.33333333333334,-1,-1,70,0.075,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
ml9WFLPNAIryG6zQnd9qBA,1,True,4.0,51,3377.78,344,15,82,1,0,4.030523255813954,5.0,1.0,29.15116279069768,1045,3,3.8584905660377364,5.0,1.5,86.26415094339623,1045,3,4.0,51.0,-1,-1,62,0.018867924528301886,81941,343796,1403707,3675,46.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-4.166666666666666
eV-5b1Bjtnn-QePN3t3taQ,1,True,4.0,206,3377.78,361,14,83,3,0,4.009695290858725,5.0,1.0,28.09695290858726,1045,3,3.8584905660377364,5.0,1.5,86.26415094339623,1045,3,4.0,206.75,-1,-1,62,0.07547169811320754,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
a2OCO4yHDEifuKzjor_yRQ,1,False,3.0,52,3377.78,270,14,82,7,0,4.005555555555556,5.0,1.0,36.833333333333336,1045,3,3.675,5.0,1.5,126.35,1045,3,3.5740740740740735,55.444444444444436,-1,-1,70,0.675,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
agzQqNikDIfbESdH5_dg2g,0,False,3.5,8,3377.78,310,12,87,3,0,4.025806451612904,5.0,1.0,34.45161290322581,1410,3,3.717948717948718,5.0,1.5,146.02564102564102,1410,3,3.6190476190476186,104.38095238095238,-1,-1,66,0.5384615384615384,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
wWFvHY9YVWtyfCsDO8jQiQ,0,False,2.5,5,3377.78,259,14,82,3,0,4.007722007722008,5.0,1.0,35.41698841698842,1045,3,3.697368421052632,5.0,1.5,118.60526315789473,1045,3,3.0,25.93333333333333,-1,-1,68,0.3947368421052632,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
xcL8PNpRygalnejv0bp1-w,1,True,4.5,34,3377.78,53,26,83,1,0,3.60377358490566,5.0,1.5,17.49056603773585,116,3,3.3571428571428568,4.5,2.0,25.785714285714285,77,4,3.6666666666666665,29.5,-1,-1,71,0.42857142857142855,88030,452243,1867953,3904,41.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.380952380952381
v4fuuR7iuyNzPXu_O3jSmA,1,False,5.0,8,3377.78,320,12,83,7,0,4.01875,5.0,1.0,29.60625,1045,3,3.85,5.0,1.5,101.725,1045,3,4.695652173913044,80.3913043478261,-1,-1,67,0.575,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
WlTeMP8p3m1b3LxkfBllLQ,1,False,3.0,40,3377.78,336,15,81,5,0,4.037202380952381,5.0,1.0,30.398809523809533,1045,3,3.8333333333333335,5.0,1.5,87.92156862745098,1045,3,3.924242424242424,77.57575757575758,-1,-1,60,0.6470588235294118,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
9d36_PI9Fh7kZ-Pybr2QiA,1,True,4.0,211,3377.78,206,11,83,4,0,3.978155339805826,5.0,1.0,31.621359223300967,472,3,3.5625,4.5,1.5,113.79166666666669,472,5,3.7777777777777777,151.66666666666666,-1,-1,75,0.375,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
wUxM5pCY2wfB1kjXBXIa5Q,0,False,4.5,11,3377.78,37,10,75,2,0,3.810810810810811,5.0,1.0,14.432432432432432,72,3,3.25,4.5,2.0,8.75,18,3,3.8333333333333335,8.333333333333334,-1,-1,0,0.75,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
rzV_rHsRdbEtRwCKm8OoIg,0,False,4.5,36,3377.78,260,14,81,4,0,4.007692307692308,5.0,1.0,35.33846153846154,1045,3,3.697368421052632,5.0,1.5,118.60526315789473,1045,3,3.9722222222222223,112.72222222222223,-1,-1,68,0.4736842105263158,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
HPIuW67C3FJrTsPs9RCkuA,0,False,3.0,82,3377.78,274,14,82,1,0,4.012773722627737,5.0,1.0,36.66058394160584,1045,3,3.7,5.0,1.5,126.075,1045,3,3.7,143.8,-1,-1,70,0.125,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
hgeDR7BLRcN24G5LCp-W7w,1,False,3.0,3,3377.78,237,25,78,1,0,3.656118143459916,5.0,1.0,46.46413502109704,843,3,3.663934426229509,5.0,1.5,104.50819672131149,843,3,3.53125,52.3125,-1,-1,59,0.26229508196721313,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
k73FsZGTp2raTD5BA346sg,1,False,2.0,23,3377.78,224,11,83,2,0,3.975446428571429,5.0,1.0,31.00892857142857,472,3,3.615384615384616,5.0,1.5,108.34615384615385,472,5,3.125,49.75,-1,-1,73,0.3076923076923077,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
Y3iqDos4Uj-EwMfHW_J65A,0,False,3.5,4,3377.78,145,19,83,3,0,3.9793103448275855,5.0,1.0,24.634482758620692,417,3,3.9107142857142856,5.0,2.0,50.85714285714285,251,3,3.5,52.16666666666666,-1,-1,67,0.21428571428571427,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
-CbDQXiuKzPQ0_jiUz03aw,0,False,4.0,50,3377.78,311,13,86,2,0,4.008038585209003,5.0,1.0,35.244372990353696,1410,3,3.731707317073171,5.0,1.5,141.82926829268294,1410,3,4.0625,120.875,-1,-1,65,0.1951219512195122,88030,452243,1867953,3904,41.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.380952380952381
ltELYeBXsbkQPlH16e-mOg,0,False,2.0,3,3377.78,118,17,79,2,0,3.8177966101694913,5.0,1.0,33.898305084745765,369,3,3.095238095238096,4.5,1.0,82.57142857142857,369,3,2.833333333333333,38.66666666666666,-1,-1,71,0.42857142857142855,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
750iLCqKvDnIWzRSRSUlrg,1,True,4.0,95,3377.78,332,11,87,3,0,3.9487951807228914,5.0,1.0,26.725903614457827,1045,3,3.697368421052632,5.0,1.5,104.18421052631581,1045,3,3.75,97.25,-1,-1,76,0.3157894736842105,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
zOYqvrpenMaAz0rc7n41Aw,1,False,3.0,16,3377.78,240,10,83,2,0,3.9875,5.0,1.0,29.325,472,3,3.615384615384616,5.0,1.5,108.34615384615385,472,5,3.1428571428571432,21.857142857142854,-1,-1,73,0.2692307692307692,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
UANNbspNsQEFUay5nALZYw,1,False,3.0,54,3377.78,265,14,81,2,0,3.986792452830189,5.0,1.0,34.4188679245283,1045,3,3.697368421052632,5.0,1.5,118.60526315789473,1045,3,3.2692307692307687,78.0,-1,-1,68,0.34210526315789475,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
xd3RB4q2Ermmdz41i7RWuQ,1,False,2.5,18,3377.78,18,11,94,1,0,3.25,5.0,1.5,10.944444444444445,31,4,3.75,5.0,2.5,22.0,26,18,2.5,18.0,-1,-1,100,0.5,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
s-QHEBYI2c2VuOQdEi0qPQ,1,False,3.0,14,3377.78,142,19,83,3,0,3.95774647887324,5.0,1.0,24.70422535211268,417,3,3.9107142857142856,5.0,2.0,50.85714285714285,251,3,3.2,13.1,-1,-1,67,0.35714285714285715,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
S4PgRQ6tw7vyoTl5YynagA,1,False,2.0,6,3377.78,144,19,83,2,0,3.982638888888889,5.0,1.0,24.777777777777782,417,3,3.9107142857142856,5.0,2.0,50.85714285714285,251,3,3.2142857142857144,43.714285714285715,-1,-1,67,0.25,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
SSWrPxJQ7ezB17OGwLUkWQ,1,False,5.0,4,3377.78,190,15,84,6,0,4.039473684210527,5.0,1.0,23.231578947368426,417,3,3.933333333333333,5.0,2.0,50.33333333333334,251,3,4.647058823529412,16.647058823529413,-1,-1,66,0.5666666666666667,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
7vHvQCjPq5pWj7Rio1A--w,1,True,4.0,472,3377.78,160,9,83,2,0,3.8875,5.0,1.0,31.26875,472,3,3.466666666666667,4.5,1.5,131.0,472,14,4.0,472.0,-1,-1,86,0.13333333333333333,81941,343796,1403707,3675,46.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-4.166666666666666
1LOr_-vGiVMNod08H9T-1w,0,False,3.5,23,3377.78,268,11,89,1,0,3.9029850746268657,5.0,1.0,33.65298507462686,1410,3,3.7666666666666666,5.0,1.5,154.66666666666666,1410,3,3.5,86.66666666666669,-1,-1,73,0.2,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
pTW2TYYRNXn-jPn7GWn_1Q,0,False,3.5,11,3377.78,154,18,83,2,0,3.99025974025974,5.0,1.0,23.792207792207797,417,3,3.9107142857142856,5.0,2.0,50.85714285714285,251,3,3.5,8.2,-1,-1,67,0.17857142857142858,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
PXShA3JZMXr2mEH3on5clw,1,True,4.5,1410,3377.78,245,11,88,2,0,3.953061224489796,5.0,1.0,34.64897959183673,1410,3,3.907407407407408,5.0,2.5,162.88888888888889,1410,3,4.083333333333333,292.25,-1,-1,66,0.4444444444444444,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
wpkmz67yw3oyXc0ykIslNw,0,False,4.0,60,3377.78,326,15,82,1,0,4.062883435582823,5.0,1.0,29.441717791411048,1045,3,3.86,5.0,1.5,90.76,1045,3,4.1,127.0,-1,-1,64,0.1,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
0xtBEP5zCu1153SoqqemLw,1,True,4.5,143,3377.78,240,10,83,2,0,3.9875,5.0,1.0,29.325,472,3,3.615384615384616,5.0,1.5,108.34615384615385,472,5,3.7142857142857135,130.57142857142858,-1,-1,73,0.2692307692307692,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
YRFDHOBOwt2WMR85r7Gzog,0,False,3.5,3,3377.78,141,19,82,3,0,3.964539007092199,5.0,1.0,24.851063829787236,417,3,3.9107142857142856,5.0,2.0,50.85714285714285,251,3,3.388888888888889,9.111111111111109,-1,-1,67,0.32142857142857145,89310,429714,1830119,4020,43.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,4.878048780487805
W_qjGgy4LsEQnKKjIscDNg,0,False,3.5,38,3377.78,243,10,89,4,0,3.9362139917695473,5.0,1.0,34.62139917695473,1410,3,3.9,5.0,2.5,173.2,1410,3,3.5789473684210527,45.842105263157904,-1,-1,68,0.76,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
XxYU9t50R5NnyUBmZVCEJg,1,True,4.0,251,3377.78,351,14,83,1,0,4.0,5.0,1.0,28.43589743589743,1045,3,3.8333333333333335,5.0,1.5,87.92156862745098,1045,3,4.0,251.0,-1,-1,60,0.0196078431372549,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
d0N5HcdMCeXcX81hcRVUFw,1,False,2.5,31,3377.78,257,10,88,4,0,3.95136186770428,5.0,1.0,34.05447470817121,1410,3,3.888888888888889,5.0,2.5,165.11111111111111,1410,3,3.8055555555555554,198.0,-1,-1,70,0.6666666666666666,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
Xqur5VuobC9WW3crdxZPBw,1,True,3.5,115,3377.78,201,11,82,3,0,3.9651741293532337,5.0,1.0,31.8407960199005,472,3,3.5625,4.5,1.5,113.79166666666669,472,5,3.8333333333333335,89.66666666666669,-1,-1,75,0.25,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
Erj_jPPdF3IupgNS1Yfm4w,1,False,3.0,41,3377.78,242,10,89,8,0,3.9359504132231407,5.0,1.0,34.99173553719008,1410,3,3.9,5.0,2.5,173.2,1410,3,3.821428571428572,141.38095238095238,-1,-1,68,1.68,89310,429714,1830119,4020,43.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,4.878048780487805
8StUtYZ3yTCDxMS9439GMQ,0,False,4.5,3,3377.78,142,19,83,1,0,3.9683098591549295,5.0,1.0,24.992957746478872,417,3,3.9107142857142856,5.0,2.0,50.85714285714285,251,3,4.5,3.0,-1,-1,67,0.03571428571428571,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
eUuKXhloFVHdQsLdodcLbw,1,True,4.0,389,3377.78,260,14,81,3,0,4.007692307692308,5.0,1.0,35.33846153846154,1045,3,3.697368421052632,5.0,1.5,118.60526315789473,1045,3,4.05,446.9,-1,-1,68,0.2631578947368421,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
L_rnF5qiCYSu9d1yIv5Cvw,1,False,5.0,7,3377.78,190,15,84,5,0,4.039473684210527,5.0,1.0,23.231578947368426,417,3,3.933333333333333,5.0,2.0,50.33333333333334,251,3,4.611111111111111,18.666666666666668,-1,-1,66,0.6,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
FHeWz039ONIOZL13pa5nXw,1,True,5.0,42,3377.78,190,15,84,4,0,4.039473684210527,5.0,1.0,23.231578947368426,417,3,3.933333333333333,5.0,2.0,50.33333333333334,251,3,4.611111111111111,22.83333333333333,-1,-1,66,0.6,92482,455339,1888151,4153,44.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,2.3255813953488373
rdifwelsxkuUf-tw2O4o1g,0,False,3.5,56,3377.78,161,24,80,2,0,3.624223602484472,5.0,1.0,48.39751552795032,765,3,3.5769230769230766,5.0,1.0,100.74358974358972,765,3,4.0,60.28571428571429,-1,-1,66,0.1794871794871795,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
F7OsiFk9aLZtqZczA84xpw,1,False,2.0,56,3950.0,275,40,66,4,0,3.547272727272728,5.0,1.0,56.24,1188,3,3.4642857142857144,5.0,1.0,84.65178571428571,644,3,3.15625,59.15625,-1,-1,56,0.2857142857142857,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
lYCeqldIiOggsbByH3RRhw,1,False,2.5,21,3950.0,74,47,97,1,0,2.756756756756757,4.5,1.0,72.2162162162162,625,3,2.5142857142857142,4.0,1.5,84.97142857142858,460,3,2.3,93.4,-1,-1,97,0.14285714285714285,92482,455339,1888151,4153,271.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,3.8314176245210727
stbX9rtRIpDF-VymOwHJ8w,0,False,2.5,69,3950.0,271,18,70,6,0,3.802583025830258,5.0,1.0,84.55350553505534,2034,3,3.44,4.5,2.0,296.28,2034,3,3.4810126582278484,398.56962025316454,-1,-1,54,1.58,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
ZosrzTfiiPhbURA04AQTUA,1,False,3.0,281,3950.0,510,33,81,3,0,3.43921568627451,5.0,1.0,188.08431372549018,3890,3,3.1842105263157894,4.5,1.5,336.98245614035085,3730,3,3.0408163265306123,298.3061224489796,-1,-1,78,0.2865497076023392,73202,281868,1189160,3213,187.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,2.185792349726776
TDTASGFy_aGp6vy0i23mDA,1,False,3.0,33,3950.0,267,18,70,1,0,3.8389513108614235,5.0,1.0,84.84644194756555,2034,3,3.45,4.5,2.0,293.68,2034,3,2.7857142857142856,23.42857142857143,-1,-1,54,0.14,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
YHN7wVaOFp9wkl_w7NXLXw,0,False,1.0,4,3950.0,150,21,81,2,0,3.803333333333333,5.0,1.0,36.58,369,3,3.40625,5.0,1.0,85.46875,369,3,2.9545454545454546,65.27272727272727,-1,-1,78,0.34375,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
KSkjE3krqsovBs7iC4x7ng,1,False,3.0,64,3950.0,243,25,79,3,0,3.633744855967078,5.0,1.0,51.51028806584362,1188,3,3.663934426229509,5.0,1.5,104.50819672131149,843,3,3.3181818181818183,112.45454545454544,-1,-1,59,0.18032786885245905,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
CiAZtA0C8AYcPdaaKt816A,1,False,3.0,28,3950.0,201,11,84,1,0,3.6019900497512434,5.0,1.0,21.442786069651746,389,3,3.3541666666666665,4.5,1.5,59.875,389,3,2.75,21.75,-1,-1,62,0.16666666666666666,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
VGWEpMEkzQopS5lUNd06Sw,1,True,3.5,583,3950.0,257,20,68,6,0,3.715953307392996,5.0,1.0,82.42023346303502,1302,3,3.3584905660377364,4.5,2.0,245.4150943396226,1302,3,3.443820224719101,363.2808988764045,-1,-1,54,1.6792452830188682,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
hmgbkFngXKjpWqJItOPYpA,1,True,3.5,27,3950.0,707,36,75,2,0,3.4271570014144266,5.0,1.0,175.004243281471,3890,3,3.2354085603112837,5.0,1.0,299.6303501945525,3730,3,2.9921875,140.0625,-1,-1,68,0.2490272373540856,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
I01C9Xg_SVyMrQSGIGeQ-g,0,False,3.5,49,3950.0,253,19,68,1,0,3.7549407114624502,5.0,1.0,80.72727272727273,1302,3,3.4183673469387754,4.5,2.0,260.8163265306123,1302,3,3.8,403.6,-1,-1,53,0.1020408163265306,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
45513UgSlMqWV_yAPVkXrg,1,True,3.5,91,3950.0,376,38,73,2,0,3.498670212765957,5.0,1.0,134.72340425531914,3731,3,3.5308219178082187,5.0,1.5,271.27397260273966,3731,3,3.0869565217391304,161.95652173913044,-1,-1,63,0.15753424657534246,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
Q6kZqLHy-ikjMW-lBCXnKA,1,False,2.0,47,3950.0,190,31,94,5,0,3.1078947368421046,5.0,1.0,71.03157894736842,3481,3,2.55,5.0,1.0,63.71666666666667,460,3,2.676470588235294,51.0,-1,-1,96,0.2833333333333333,92482,455339,1888151,4153,271.0,3.551673944687045,5.963268592598799,3.17094134315856,3.308457711442786,3.8314176245210727
_V0yJdpXrbdKzBDoVSJGWA,1,False,2.5,347,3950.0,329,40,73,8,0,3.4984802431610937,5.0,1.0,152.88753799392097,3731,3,3.5074626865671643,5.0,1.5,283.4029850746269,3731,3,3.2916666666666665,342.4861111111111,-1,-1,65,0.5373134328358209,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
uUEKndnFbHD8mVkGiirtpA,1,True,4.0,455,3950.0,271,18,70,3,0,3.802583025830258,5.0,1.0,84.49077490774906,2034,3,3.44,4.5,2.0,296.28,2034,3,3.5645161290322585,465.29032258064524,-1,-1,54,0.62,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
McZz8few5LqWF37KZTK_QA,0,False,3.5,29,3950.0,62,35,83,1,0,3.0,5.0,1.0,48.58064516129032,467,3,2.6818181818181817,3.5,1.5,70.27272727272727,197,4,3.25,17.5,-1,-1,77,0.09090909090909093,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
IO3iTBH0rX-G7E7wAreRSQ,1,False,3.0,125,3950.0,225,27,77,4,0,3.655555555555555,5.0,1.0,48.026666666666664,843,3,3.663934426229509,5.0,1.5,104.50819672131149,843,3,3.565217391304348,154.91304347826087,-1,-1,59,0.3770491803278688,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
qRhxldX3lnOMJUNlytYvfQ,1,False,2.5,93,3950.0,28,17,89,8,0,3.3571428571428568,5.0,1.0,31.25,260,3,3.0,4.0,2.0,98.4,260,15,2.7,109.8,-1,-1,80,2.0,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
axJFWAeEJ-kRs8LFy8ow1A,1,False,3.5,3,3950.0,333,37,70,3,0,3.46996996996997,5.0,1.0,66.78978978978981,1850,3,3.388,5.0,1.0,125.24,1850,3,3.75,135.10714285714286,-1,-1,56,0.22399999999999998,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
5o7Fx7Iot-gLKVNegLLw-w,0,False,3.5,28,3950.0,275,40,67,3,0,3.614545454545455,5.0,1.0,54.09818181818182,1188,3,3.4409090909090914,5.0,1.0,81.5909090909091,644,3,3.6428571428571432,65.04761904761905,-1,-1,56,0.19090909090909086,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
KPLFg6jWMXmRv5Dh1TKG6A,0,False,3.0,25,3950.0,62,35,83,1,0,3.0,5.0,1.0,48.58064516129032,467,3,2.6818181818181817,3.5,1.5,70.27272727272727,197,4,2.5,100.0,-1,-1,77,0.13636363636363635,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
U8rsbHtpV60h8USOL-kaLg,0,False,4.5,4,3950.0,277,18,70,1,0,3.8176895306859207,5.0,1.0,83.03971119133574,2034,3,3.44,4.5,2.0,296.28,2034,3,3.5434782608695654,454.3478260869565,-1,-1,54,0.46,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
tv-WIUQifcp5J9pUKoiE3Q,1,True,4.0,60,3950.0,133,24,95,3,0,3.37593984962406,5.0,1.0,34.31578947368421,625,3,2.671875,5.0,1.5,60.875,460,3,3.363636363636364,60.90909090909091,-1,-1,93,0.34375,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
UGiMMw54qYxac0eE_cBbaA,1,False,2.5,195,3950.0,199,29,94,5,0,3.113065326633166,5.0,1.0,64.9497487437186,3481,3,2.5172413793103448,5.0,1.0,61.44827586206897,460,3,2.4375,100.0625,-1,-1,96,0.5517241379310345,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
VYNriOotbFZ7Qj_6jwUB5g,0,False,4.0,147,3950.0,278,34,73,4,0,3.5395683453237416,5.0,1.0,52.03237410071942,1188,3,3.46875,5.0,1.5,86.39583333333331,843,3,4.0,119.1,-1,-1,58,0.10416666666666667,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
